# fs=395.9 rpm=0
timestamp_ms,az,current_A,rpm
4047,9.7674,0.0166,0
4050,9.8067,0.0189,0
4053,9.5713,0.0196,0
4055,9.6890,0.0267,0
4058,9.9636,0.0229,0
4060,9.8851,0.0178,0
4063,9.6497,0.0068,0
4065,9.8067,0.0093,0
4068,9.8067,0.0049,0
4070,9.5713,-0.0028,0
4073,9.7282,0.0044,0
4075,9.8067,0.0079,0
4078,10.0028,0.0128,0
4080,9.9636,0.0086,0
4083,9.8851,0.0095,0
4085,9.8067,0.0050,0
4088,9.8459,0.0006,0
4090,10.0420,0.0001,0
4093,9.8851,0.0042,0
4095,9.7674,0.0071,0
4098,9.6497,0.0050,0
4101,9.7674,0.0143,0
4103,9.9243,0.0215,0
4106,9.8851,0.0303,0
4108,9.7674,0.0195,0
4111,9.8459,0.0148,0
4113,9.9636,0.0102,0
4116,9.7674,0.0168,0
4118,10.1989,0.0204,0
4121,9.7674,0.0091,0
4123,9.7674,0.0047,0
4126,9.7674,0.0042,0
4128,9.8459,0.0123,0
4131,9.9636,0.0199,0
4133,9.9243,0.0080,0
4136,10.0420,0.0064,0
4138,9.8067,0.0057,0
4141,9.8851,0.0031,0
4143,9.9636,-0.0076,0
4146,9.7674,-0.0075,0
4149,9.6497,-0.0133,0
4151,9.7674,-0.0072,0
4154,9.6105,-0.0085,0
4156,9.8851,-0.0050,0
4159,9.7282,0.0006,0
4161,9.8459,-0.0012,0
4164,9.6497,0.0005,0
4166,9.2967,0.0000,0
4169,9.4144,-0.0011,0
4171,9.4144,-0.0046,0
4174,9.6890,-0.0043,0
4176,9.9636,-0.0067,0
4179,9.7282,-0.0015,0
4181,9.8851,-0.0102,0
4184,9.6497,-0.0058,0
4186,9.6890,-0.0001,0
4189,9.7674,-0.0064,0
4191,10.2381,-0.0072,0
4194,9.8851,-0.0039,0
4197,9.8459,-0.0063,0
4199,10.0028,-0.0117,0
4202,9.8459,-0.0064,0
4204,9.9636,-0.0006,0
4207,10.0812,0.0017,0
4209,10.0028,-0.0023,0
